Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
40406.0,-15.042319599999999,5.0976413,4428.2,0.022000000000000002,69.83,40407.0,,,,0.0
40407.0,-15.042018099999998,5.0987276,4422.2,0.022000000000000002,73.65,40408.0,,,,0.0
40408.0,-15.041488300000001,5.1004350999999994,4414.3,0.022000000000000002,72.85,40409.0,,,-0.17,0.0
40409.0,-15.0409731,5.1021075,4406.9,0.022000000000000002,75.62,40410.0,,,,0.0
40410.0,-15.040668400000001,5.1031949,4401.6,0.021,75.23,40411.0,,,,0.0
40411.0,-15.0403027,5.1042917999999995,4398.0,0.026000000000000002,73.52,40412.0,,,,0.0
40412.0,-15.039938000000001,5.105385900000001,4391.7,0.07,73.97,40413.0,,,0.05,0.0
40413.0,-15.039577300000001,5.1064680000000005,4387.3,0.331,75.1,40414.0,,,,0.0
40414.0,-15.0392117,5.107564900000001,4382.9,1.0,72.61,40414.0,,,,0.0
40415.0,-15.038771300000002,5.1087432999999995,4376.3,1.0,73.06,40415.0,,,,0.0
40432.0,-15.0264718,5.126759099999999,4274.8,7.869,68.3,40432.0,,,,0.0
40433.0,-15.025583300000001,5.127537599999999,4270.0,7.869,69.34,40433.0,,,,0.0
40435.0,-15.024003500000001,5.1287224,4264.5,7.966,68.24,40435.0,0.0,,,0.0
40436.0,-15.0229733,5.1294278,4258.0,7.966,71.61,40436.0,0.0,,0.01,0.0
40438.0,-15.0208405,5.1308725,4243.7,7.992000000000001,69.79,40438.0,2.0,,,0.0
40439.0,-15.0196611,5.1315762000000005,4238.1,7.992000000000001,69.34,40439.0,8.0,,,0.0
40440.0,-15.0184772,5.1322791,4232.6,8.19,71.59,40440.0,36.0,,,0.0
40441.0,-15.0173408,5.132924,4227.1,8.19,68.7,40441.0,50.0,,0.09,0.0
40443.0,-15.015339,5.1338813,4216.5,7.912000000000001,69.74,40444.0,161.0,,,0.0
40444.0,-15.014335399999998,5.1342617,4211.4,7.912000000000001,69.02,40445.0,165.0,,,0.0
40445.0,-15.013331599999999,5.134638099999999,4206.3,8.177,67.66,40446.0,162.0,,-0.03,0.0
40446.0,-15.012047500000001,5.135060500000001,4200.7,8.177,65.94,40447.0,164.0,,,0.0
40447.0,-15.010551800000002,5.135517500000001,4194.8,7.879,67.45,40448.0,178.0,,,0.0
40448.0,-15.0090829,5.1359482000000005,4188.8,7.879,67.47,40449.0,182.0,,,0.0
40450.0,-15.006419199999998,5.1365402,4176.4,7.919,69.06,40450.0,,,-0.31,0.0
40451.0,-15.0051996,5.136760099999999,4170.1,7.919,67.83,40451.0,,,,0.0
40452.0,-15.0041117,5.136890599999999,4163.7,8.512,65.64,40452.0,,,,0.0
40453.0,-15.0030316,5.137019400000001,4157.9,8.512,67.37,40453.0,,,,0.0
40455.0,-15.000952400000001,5.1372593,4152.1,8.456,69.55,40455.0,,,-0.09,0.0
40456.0,-14.9995353,5.1373,4145.5,8.456,71.78,40456.0,,,,0.0
40457.0,-14.9979245,5.1373,4137.0,7.903,68.75,40457.0,,,,0.0
40458.0,-14.996504500000002,5.137256099999999,4130.0,7.903,69.33500000000001,40458.0,,,,0.0
40463.0,-14.991071599999998,5.136652400000001,4108.2,8.256,70.26,40464.0,,,,0.0
40464.0,-14.989706400000001,5.136435400000001,4102.5,8.256,68.11,40465.0,,,0.43,0.0
40465.0,-14.9881277,5.1361446,4095.8,7.68,69.67,40466.0,,,,0.0
40466.0,-14.986647699999999,5.135863400000001,4089.4,7.68,67.52,40467.0,,,,0.0
40468.0,-14.984732000000001,5.1354037,4080.8,7.4,70.84,40468.0,,,,0.0
40469.0,-14.9834734,5.135058900000001,4074.8,7.4,66.9,40469.0,,,0.21,0.0
40470.0,-14.981967800000001,5.134619799999999,4067.6,6.135,70.42,40470.0,,,,0.0
40471.0,-14.9807815,5.1343419,4063.3,0.019,71.93,40471.0,,,,0.0
40472.0,-14.9796731,5.133991,4059.6,0.018000000000000002,75.14,40472.0,,,,0.0
40473.0,-14.9785762,5.1336941,4055.2,0.017,78.54,40473.0,,,,0.0
40474.0,-14.9774891,5.133363,4049.2,0.018000000000000002,80.69,40474.0,,,1.78,0.0
40475.0,-14.975747699999998,5.1328494000000005,4042.9,0.019,83.03,40475.0,,,,0.0
40476.0,-14.974001999999999,5.132333999999999,4037.5,0.019,84.39,40476.0,,,,0.0
40477.0,-14.972910800000001,5.1319703,4032.9,0.019,89.695,40477.0,,,,0.0
40478.0,-14.9718258,5.1316086,4028.7,0.019,90.63,40479.0,,,,0.0
40479.0,-14.9707173,5.131243799999999,4026.4,0.02,92.01,40480.0,,,4.0,0.0
40480.0,-14.969545199999999,5.130881700000001,4020.4,0.019,92.92,40481.0,,,,0.0
40498.0,-14.947905300000002,5.123202099999999,3933.5,2.63,122.06,40499.0,476.0,,11.32,0.0
40499.0,-14.9470783,5.1229261,3930.5,0.061,125.03,40500.0,577.0,,,0.0
40500.0,-14.945510999999998,5.1223541,3925.1,0.061,126.92,40501.0,585.0,,,0.0
40501.0,-14.9438157,5.1217386,3919.2,0.028999999999999998,131.86,40502.0,750.0,,,0.0
40502.0,-14.9427293,5.1213455,3915.0,0.033,130.5,40503.0,766.0,,,0.0
40503.0,-14.941654699999999,5.1209108,3909.9,0.045,127.69,40503.0,766.0,,13.89,0.0
40504.0,-14.9406378,5.1205324,3904.9,0.047,122.37,40504.0,807.0,,,0.0
40505.0,-14.939556099999999,5.1200817,3901.3,0.037000000000000005,115.33,40505.0,850.0,,,0.0
40506.0,-14.9384592,5.1196247,3897.1,0.034,107.58,40506.0,821.0,,,0.0
40507.0,-14.9373764,5.1190882,3889.8,0.033,100.91,40507.0,855.0,,6.79,0.0
40508.0,-14.9363584,5.1186175,3884.9,0.032,93.88,40508.0,877.0,,,0.0
40509.0,-14.935285,5.1180925,3882.9,0.034,88.59,40509.0,828.0,,,0.0
40510.0,-14.9342568,5.1175492,3879.3,0.035,85.2,40510.0,742.0,,,0.0
40511.0,-14.932716099999999,5.1166102,3870.2,0.035,82.47,40511.0,,,,0.0
40512.0,-14.9311991,5.1156194,3861.4,0.033,86.21000000000001,40512.0,,,1.14,0.0
40513.0,-14.930263199999999,5.114955,3857.0,0.033,87.14,40514.0,,,,0.0
40514.0,-14.929279699999999,5.1142237999999995,3851.9,0.032,86.05,40515.0,,,,0.0
40515.0,-14.928367399999999,5.113494,3849.4,0.031,84.61,40516.0,,,,0.0
40516.0,-14.927465300000001,5.1127722,3843.7,0.032,82.75,40517.0,,,,0.0
40517.0,-14.926551199999999,5.1120410000000005,3840.7,0.032,79.59,40518.0,,,2.68,0.0
40518.0,-14.925649499999999,5.1112345999999995,3835.6,0.03,79.38,40519.0,,,,0.0
40519.0,-14.9248139,5.1104139,3831.2,0.031,77.56,40520.0,,,,0.0
40520.0,-14.923991199999998,5.109523599999999,3824.6,0.031,76.39,40521.0,,,,0.0
40521.0,-14.923176199999999,5.1086762000000006,3819.9,0.033,76.85,40521.0,,,,0.0
40522.0,-14.9219671,5.107320099999999,3813.2,0.033,76.68,40522.0,,,0.86,0.0
40523.0,-14.9207812,5.1058616,3805.6,0.031,76.13,40523.0,,,,0.0
40524.0,-14.920056099999998,5.1048585,3801.1,0.032,75.4,40524.0,,,,0.0
40542.0,-14.911400699999998,5.0839337,3716.3,7.959,75.76,40542.0,,,,0.0
40543.0,-14.9111962,5.08259,3711.3,7.959,74.22,40543.0,81.0,,,0.0
40545.0,-14.9108465,5.0798627,3701.0,8.536,74.16,40545.0,53.0,,0.49,0.0
40546.0,-14.9108,5.0785217000000005,3695.5,8.536,73.3,40546.0,55.0,,,0.0
40548.0,-14.9108,5.0758559000000005,3684.1,7.915,73.93,40549.0,,,,0.0
40549.0,-14.9108613,5.0742737,3677.1,7.915,77.39,40550.0,,,,0.0
40550.0,-14.910945000000002,5.0726008,3669.6,7.989,77.09,40551.0,,,1.86,0.0
40551.0,-14.9110393,5.0711462,3663.7,7.989,79.21,40552.0,,,,0.0
40553.0,-14.911269199999998,5.069077200000001,3658.3,7.891,75.53,40554.0,,,,0.0
40554.0,-14.9115143,5.067606,3653.2,7.891,76.15,40555.0,,,,0.0
40555.0,-14.911807099999999,5.0659749000000005,3647.2,7.428,77.45,40556.0,,,1.66,0.0
40556.0,-14.912075699999999,5.0645720999999995,3642.0,7.428,76.79,40556.0,,,,0.0
40558.0,-14.9125195,5.0626489999999995,3634.8,7.167000000000001,80.03,40558.0,,,,0.0
40559.0,-14.912854800000002,5.0611959,3629.2,7.167000000000001,80.55,40559.0,55.0,,,0.0
40560.0,-14.913236999999999,5.0595395,3623.1,0.504,78.98,40560.0,68.0,,2.23,0.0
40561.0,-14.913507399999999,5.0583679,3620.3,0.039,79.7,40561.0,110.0,,,0.0
40562.0,-14.913781599999998,5.0571795999999996,3616.1,0.036000000000000004,78.54,40562.0,118.0,,,0.0
40563.0,-14.9140522,5.0560073,3611.0,0.035,78.22,40563.0,210.0,,,0.0
40564.0,-14.914400899999999,5.054822,3607.3,0.034,79.83,40564.0,254.0,,2.42,0.0
40565.0,-14.9146999,5.0536337,3602.9,0.034,80.42,40566.0,297.0,,,0.0
40566.0,-14.915029,5.0525129,3598.9,0.033,80.48,40567.0,315.0,,,0.0
40567.0,-14.915536600000001,5.0507499000000005,3593.1,0.033,79.74,40568.0,321.0,,,0.0
40568.0,-14.9160557,5.0488941,3586.0,0.032,80.94,40569.0,273.0,,,0.0
40569.0,-14.9163883,5.0477468,3580.8,0.033,81.0,40570.0,288.0,,2.2,0.0
40570.0,-14.9166834,5.0466291,3577.6,0.033,80.97,40571.0,,,,0.0
40571.0,-14.917048300000001,5.0454429,3573.2,0.034,79.07,40572.0,,,,0.0
40572.0,-14.917409099999999,5.044272599999999,3571.2,0.035,75.11,40573.0,,,,0.0
40573.0,-14.917774800000002,5.043175700000001,3564.2,0.036000000000000004,73.65,40573.0,,,,0.0
40574.0,-14.918135500000002,5.0420096,3560.9,0.036000000000000004,70.01,40574.0,,,0.61,0.0
40575.0,-14.918500199999999,5.040824400000001,3555.1,0.036000000000000004,70.87,40575.0,,,,0.0
40576.0,-14.918865799999999,5.0397026,3551.5,0.036000000000000004,68.52,40576.0,,,,0.0
40577.0,-14.919171100000002,5.0385586,3547.0,0.037000000000000005,71.05,40577.0,,,,0.0
40578.0,-14.919627199999999,5.037068799999999,3541.2,0.037000000000000005,69.4,40578.0,,,,0.0
40595.0,-14.9271173,5.0153184,3459.9,7.825,70.6,40595.0,,,,0.0
40596.0,-14.9277016,5.0140136,3453.8,7.825,70.62,40596.0,,,,0.0
40597.0,-14.928234900000001,5.012991400000001,3447.7,7.867999999999999,77.53,40597.0,,,,0.0
40598.0,-14.928779500000001,5.0119594,3441.9,7.867999999999999,128.335,40598.0,,,1.34,0.0
40599.0,-14.9294003,5.010861,3438.0,7.849,186.83,40600.0,,,,0.0
40600.0,-14.9300231,5.0097676,3434.0,7.849,210.37,40601.0,,,,0.0
40602.0,-14.9313843,5.007862,3424.3,7.946000000000001,232.49,40603.0,1317.0,,,0.0
40603.0,-14.9320649,5.006909200000001,3419.3,7.946000000000001,239.7,40604.0,1132.0,,22.09,0.0
40604.0,-14.9327455,5.0059564000000005,3414.2,8.071,238.43,40605.0,1039.0,,,0.0
40605.0,-14.9336019,5.0049285999999995,3408.9,8.071,242.38,40606.0,967.0,,,0.0
40607.0,-14.935525,5.0027837,3398.3,7.973,245.16,40607.0,901.0,,21.62,0.0
40608.0,-14.9362941,5.0020445,3392.7,7.973,242.37,40608.0,702.0,,,0.0
40609.0,-14.9370469,5.0013335,3387.1,7.876,248.09,40609.0,,,,0.0
40610.0,-14.938088699999998,5.000426099999999,3380.9,7.876,249.37,40610.0,,,,0.0
40611.0,-14.939385699999999,4.9993452000000005,3374.2,7.819,246.03,40611.0,,,,0.0
40612.0,-14.940617999999999,4.9983365,3367.7,7.819,248.41,40612.0,,,23.6,0.0
40613.0,-14.941618,4.9975865,3362.1,7.772,245.91,40613.0,,,,0.0
40614.0,-14.9425915,4.996881500000001,3356.8,7.772,246.44,40614.0,,,,0.0
40616.0,-14.9443481,4.9957940999999995,3349.2,7.819,249.59,40616.0,,,,0.0
40617.0,-14.945286300000001,4.995271099999999,3344.5,7.819,246.29,40618.0,,,26.61,0.0
40618.0,-14.946237,4.9947525,3339.6,7.8020000000000005,246.18,40619.0,,,,0.0
40619.0,-14.947429500000002,4.9941567000000004,3334.1,7.8020000000000005,245.77,40620.0,985.0,,,0.0
40620.0,-14.948851500000002,4.9934875,3327.8,7.888,246.96,40621.0,1122.0,,,0.0
40621.0,-14.9502329,4.9928502,3321.8,7.888,246.25,40622.0,1236.0,,,0.0
40623.0,-14.952411800000002,4.9920331,3313.5,7.74,248.6,40624.0,1405.0,,,0.0
40624.0,-14.953378099999998,4.991732700000001,3309.1,7.74,250.6,40625.0,1454.0,,,0.0
40625.0,-14.9543337,4.9914419,3304.7,7.791,247.93,40625.0,1454.0,,,0.0
40626.0,-14.9555103,4.9911422,3299.3,7.791,248.71,40626.0,1430.0,,29.86,0.0
40628.0,-14.958284900000002,4.9905256,3286.9,7.821000000000001,248.96,40628.0,1500.0,,,0.0
40629.0,-14.959320499999999,4.9903849000000005,3282.8,7.821000000000001,250.33,40629.0,1531.0,,,0.0
40630.0,-14.9603242,4.9902595000000005,3279.0,7.6579999999999995,247.29,40630.0,1498.0,,,0.0
40631.0,-14.9616414,4.9901318,3273.6,7.6579999999999995,247.46,40631.0,,,31.14,0.0
40632.0,-14.9632411,4.990002099999999,3266.8,7.763,246.4,40632.0,,,,0.0
40633.0,-14.964755599999998,4.9899106,3259.8,7.763,246.32,40633.0,,,,0.0
40634.0,-14.965955599999997,4.9899606,3252.7,7.688,246.57999999999998,40634.0,,,,0.0
40635.0,-14.9671138,4.9900089,3246.2,7.688,244.85,40636.0,,,,0.0
40637.0,-14.969121300000001,4.9900926,3238.3,7.528,240.69,40638.0,,,,0.0
40638.0,-14.970433800000002,4.990257499999999,3232.8,7.528,246.39,40639.0,,,,0.0
40639.0,-14.971813099999999,4.990449,3227.0,7.376,248.33,40640.0,,,,0.0
40640.0,-14.973112200000001,4.990636900000001,3221.4,7.376,245.01,40641.0,,,,0.0
40642.0,-14.9751139,4.990985,3212.1,7.204,249.25,40643.0,,,,0.0
40643.0,-14.976576199999998,4.9912294,3205.7,5.784,247.19,40643.0,,,,0.0
40644.0,-14.9779459,4.991457700000001,3199.4,5.784,246.94,40644.0,,,,0.0
40645.0,-14.979011199999999,4.991657599999999,3194.3,0.099,248.96,40645.0,,,,0.0
40646.0,-14.980034,4.9919279,3192.5,0.08,244.55,40646.0,,,29.55,0.0
40664.0,-15.0005409,4.997284400000001,3101.3,6.7,246.81,40664.0,1118.0,,,0.0
40665.0,-15.0019508,4.997729799999999,3094.3,0.615,250.12,40665.0,1007.0,,27.8,0.0
40666.0,-15.003242199999999,4.9981105,3088.7,0.615,248.36,40666.0,825.0,,,0.0
40667.0,-15.004300599999999,4.9984093000000005,3085.2,0.114,249.79,40667.0,616.0,,,0.0
40668.0,-15.005306099999999,4.998756200000001,3081.0,0.1,246.93,40668.0,561.0,,,0.0
40669.0,-15.006310000000001,4.99904,3076.7,0.109,247.56,40669.0,,,,0.0
40670.0,-15.0073011,4.9994003,3071.5,0.11699999999999999,245.95,40670.0,,,28.49,0.0
40671.0,-15.008398000000001,4.9996745,3068.1,0.113,248.6,40672.0,,,,0.0
40672.0,-15.009399599999998,5.0000271,3063.8,0.106,247.94,40673.0,,,,0.0
40673.0,-15.0104024,5.0003918,3058.7,0.107,248.35,40674.0,,,,0.0
40674.0,-15.0114079,5.0006930999999994,3055.2,0.107,248.99,40675.0,,,27.97,0.0
40675.0,-15.0124595,5.0010198,3050.7,0.109,248.8,40676.0,,,,0.0
40676.0,-15.0140055,5.0015199,3045.2,0.109,249.89,40677.0,,,,0.0
40677.0,-15.015602300000001,5.0020463,3039.8,0.11,249.92,40678.0,,,,0.0
40678.0,-15.016597599999999,5.0024082000000005,3034.2,0.11,248.28,40678.0,,,,0.0
40679.0,-15.017621599999998,5.0027739,3028.0,0.128,246.07,40679.0,710.0,,27.63,0.0
40680.0,-15.0187071,5.003139,3023.3,0.445,244.71,40680.0,933.0,,,0.0
40681.0,-15.019699,5.0034996,3023.0,0.126,243.63,40681.0,941.0,,,0.0
40682.0,-15.0207045,5.0038653,3019.1,0.11900000000000001,246.24,40682.0,1152.0,,,0.0
40683.0,-15.02171,5.0042309000000005,3012.4,0.154,249.44,40683.0,1247.0,,,0.0
40684.0,-15.022703699999997,5.0046653,3007.1,0.163,248.26,40684.0,1311.0,,27.3,0.0
40685.0,-15.0237048,5.005120400000001,3003.3,0.12,248.79,40685.0,1413.0,,,0.0
40686.0,-15.0246468,5.0055734,2999.1,0.11800000000000001,249.51,40686.0,1417.0,,,0.0
40687.0,-15.026054,5.0062997000000005,2992.2,0.11800000000000001,248.5,40687.0,1470.0,,,0.0
40688.0,-15.0275997,5.007118,2985.5,0.11800000000000001,250.51,40689.0,1511.0,,28.44,0.0
40689.0,-15.028568700000001,5.0076612,2981.6,0.11900000000000001,249.63,40690.0,1465.0,,,0.0
40690.0,-15.0294945,5.008243299999999,2975.8,0.12,246.0,40691.0,,,,0.0
40708.0,-15.042805,5.0245508,2888.9,7.376,245.15,40709.0,,,27.25,0.0
40709.0,-15.043254300000001,5.0255327,2884.3,7.376,243.56,40710.0,,,,0.0
40711.0,-15.0439881,5.0273265,2879.8,7.32,246.83,40712.0,,,,0.0
40712.0,-15.044402400000001,5.028628299999999,2875.2,7.32,241.61,40713.0,,,27.74,0.0
40713.0,-15.0448376,5.030107800000001,2869.5,7.318,243.82,40713.0,,,,0.0
40714.0,-15.045203699999998,5.0313975,2864.8,7.318,243.58,40714.0,,,,0.0
40715.0,-15.0454649,5.0323988,2861.8,7.303,246.87,40715.0,,,,0.0
40716.0,-15.045725,5.0334149,2858.6,7.303,248.14,40716.0,,,,0.0
40717.0,-15.045974900000001,5.0345644,2854.3,7.324,246.72,40717.0,,,26.84,0.0
40718.0,-15.046218900000001,5.0357135,2850.2,7.324,247.94,40718.0,,,,0.0
40719.0,-15.046409900000002,5.0368596,2847.0,7.256,246.48,40719.0,,,,0.0
40720.0,-15.0466009,5.038005,2843.8,7.256,245.96,40720.0,,,,0.0
40722.0,-15.046946700000001,5.0399937,2837.2,7.2379999999999995,245.27,40723.0,1363.0,,26.71,0.0
40723.0,-15.047120499999998,5.0413544,2831.8,7.2379999999999995,249.11,40724.0,1304.0,,,0.0
40724.0,-15.047294599999999,5.042878099999999,2825.4,7.265,248.0,40725.0,1179.0,,,0.0
40725.0,-15.0474358,5.0442301,2820.1,7.265,248.21,40726.0,1062.0,,,0.0
40726.0,-15.047526600000001,5.0453190999999995,2816.3,7.221,246.72,40727.0,877.0,,,0.0
40727.0,-15.0476166,5.0463996,2812.6,7.221,245.96,40728.0,763.0,,27.53,0.0
40729.0,-15.0477908,5.0484892,2805.7,7.185,247.14,40730.0,,,,0.0
40730.0,-15.0478525,5.0498067,2801.7,7.269,248.02,40730.0,,,,0.0
40731.0,-15.0479,5.0510985,2797.5,7.269,247.05,40731.0,,,27.68,0.0
40733.0,-15.0479,5.0531882,2787.9,7.245,243.62,40733.0,,,,0.0
40734.0,-15.0479,5.054492,2784.1,7.245,248.58,40734.0,,,,0.0
40735.0,-15.0478955,5.055803599999999,2780.5,7.3629999999999995,245.37,40735.0,,,,0.0
40737.0,-15.047800699999998,5.057983599999999,2775.8,7.172999999999999,244.63,40737.0,,,,0.0
40738.0,-15.0477059,5.0591289,2770.9,7.172999999999999,247.375,40738.0,,,,0.0
40739.0,-15.0476104,5.060275099999999,2766.0,7.0520000000000005,250.54,40740.0,785.0,,,0.0
40740.0,-15.0475555,5.0614692,2762.9,7.0520000000000005,246.15,40741.0,895.0,,,0.0
40741.0,-15.0475054,5.0626692,2760.0,6.85,243.55,40742.0,982.0,,27.7,0.0
40742.0,-15.0473893,5.064072900000001,2755.9,0.31,242.65,40743.0,1176.0,,,0.0
40743.0,-15.047274300000002,5.0654082,2752.5,0.31,243.2,40744.0,1255.0,,,0.0
40744.0,-15.0471829,5.0665051,2750.5,0.16399999999999998,247.3,40745.0,1360.0,,,0.0
40745.0,-15.0470832,5.0676005,2747.2,0.165,247.25,40746.0,1420.0,,,0.0
40746.0,-15.046903099999998,5.0686816,2744.2,0.165,244.83,40747.0,1572.0,,25.87,0.0
40747.0,-15.0468101,5.0697782,2740.6,0.163,246.63,40747.0,1572.0,,,0.0
40748.0,-15.0467198,5.0707818,2738.7,0.161,246.24,40748.0,1578.0,,,0.0
40749.0,-15.046628699999998,5.071855599999999,2732.5,0.16,245.41,40749.0,1578.0,,,0.0
40750.0,-15.046537300000002,5.0729525,2729.7,0.163,246.58,40750.0,1467.0,,23.33,0.0
40751.0,-15.0464105,5.0741157999999995,2726.3,0.163,245.65,40751.0,,,,0.0
40768.0,-15.0433717,5.0950755999999995,2624.7,6.7620000000000005,246.22,40768.0,,,,0.0
40769.0,-15.043122,5.0961861,2619.4,6.7620000000000005,244.18,40769.0,,,26.59,0.0
40770.0,-15.042940900000001,5.09685,2616.5,0.424,246.3,40770.0,,,,0.0
40771.0,-15.0426878,5.097849,2613.9,0.184,246.11,40771.0,,,,0.0
40772.0,-15.0424135,5.0989459,2608.1,0.184,247.62,40772.0,,,,0.0
40773.0,-15.042141500000001,5.100034099999999,2603.4,0.183,246.97,40774.0,,,,0.0
40774.0,-15.041782000000001,5.1016028,2596.5,0.183,246.04,40775.0,,,24.01,0.0
40775.0,-15.0413965,5.1033140999999995,2588.2,0.183,245.24,40776.0,,,,0.0
40776.0,-15.041125099999999,5.1043745000000005,2584.6,0.193,243.76,40777.0,,,,0.0
40777.0,-15.040850899999999,5.1053963,2580.3,0.478,241.64,40778.0,,,,0.0
40778.0,-15.040569400000003,5.1064919,2574.6,0.363,240.99,40779.0,,,,0.0
40779.0,-15.040208999999999,5.107573,2569.9,0.19399999999999998,239.54,40780.0,,,25.11,0.0
40780.0,-15.0399326,5.1085803,2564.9,0.195,239.8,40780.0,,,,0.0
40781.0,-15.039582199999998,5.1096533,2559.0,0.392,241.76,40781.0,,,,0.0
40782.0,-15.0392177,5.1106762,2553.3,0.604,240.87,40782.0,,,,0.0
40783.0,-15.038790099999998,5.1116817,2546.2,1.915,241.18,40783.0,,,,0.0
40784.0,-15.0383895,5.1126787,2540.7,0.273,246.89,40784.0,1326.0,,24.96,0.0
40785.0,-15.037723399999999,5.1141532,2533.5,0.273,245.28,40785.0,1225.0,,,0.0
40786.0,-15.0368916,5.1157473,2524.6,0.19399999999999998,247.14,40786.0,1172.0,,,0.0
40787.0,-15.0363453,5.1166837,2518.8,0.192,246.02,40787.0,998.0,,,0.0
40788.0,-15.0358043,5.1176595,2513.6,1.0290000000000001,244.03,40788.0,807.0,,23.67,0.0
40789.0,-15.035257099999999,5.1185612,2509.7,0.20199999999999999,245.23000000000002,40789.0,662.0,,,0.0
40790.0,-15.0346173,5.1194752999999995,2505.0,0.198,240.68,40791.0,,2400.6820000000002,,0.0
40791.0,-15.033888500000002,5.1203005,2500.2,0.19699999999999998,248.83,40792.0,,,,0.0
40792.0,-15.0332457,5.1211127,2494.6,0.196,249.82,40793.0,,,,0.0
40793.0,-15.0324674,5.121932599999999,2491.3,0.2,244.52,40794.0,,,26.28,0.0
40794.0,-15.031706400000001,5.1227553,2487.3,0.201,247.99,40795.0,,,,0.0
40795.0,-15.0308967,5.1235474000000005,2482.0,0.201,248.16,40796.0,,,,0.0
40813.0,-15.0116274,5.1323885,2393.9,6.265,246.98,40814.0,,,,0.0
40814.0,-15.010272899999999,5.1327419,2390.2,6.265,243.33,40815.0,,,,0.0
40815.0,-15.008817800000001,5.1331206,2386.5,0.59,242.56,40815.0,,,,0.0
40816.0,-15.0077357,5.133391099999999,2380.7,0.214,244.59,40816.0,,,,0.0
40817.0,-15.0067277,5.133576799999999,2377.5,0.21100000000000002,245.37,40817.0,,,25.57,0.0
40818.0,-15.0056562,5.1338359,2373.8,0.21,250.51,40818.0,,,,0.0
40819.0,-15.004632800000001,5.1341092,2369.0,0.21100000000000002,247.84,40819.0,,,,0.0
40820.0,-15.003566199999998,5.1343835,2365.5,0.212,247.66,40820.0,,2411.834,,0.0
40821.0,-15.002530199999999,5.134655400000001,2360.4,0.213,245.21,40821.0,,,,0.0
40822.0,-15.001022400000002,5.135055,2354.6,0.213,244.86,40822.0,,,25.32,0.0
40823.0,-14.999293099999997,5.1355017,2349.4,0.212,242.22,40823.0,,,,0.0
40824.0,-14.998225199999998,5.13575,2343.2,1.501,243.64,40824.0,,,,0.0
40825.0,-14.9972157,5.1359461,2338.1,0.433,244.82,40826.0,,,,0.0
40826.0,-14.9961267,5.1362133000000005,2332.8,0.221,246.27,40827.0,,,25.01,0.0
40827.0,-14.995135699999999,5.1363935,2326.8,0.21899999999999997,245.82,40828.0,,,,0.0
40828.0,-14.9940426,5.1365762,2324.1,0.276,246.37,40829.0,,,,0.0
40829.0,-14.9929457,5.136759,2315.8,0.33399999999999996,245.87,40830.0,,,,0.0
40830.0,-14.991861100000001,5.1369398,2310.5,0.22,248.85,40831.0,,2743.59,,0.0
40831.0,-14.9907695,5.137060900000001,2305.1,0.22,247.28,40832.0,,,24.9,0.0
40832.0,-14.9897326,5.137151599999999,2300.3,0.223,246.82,40833.0,,,,0.0
40833.0,-14.988184299999999,5.1372,2292.3,0.223,248.83,40833.0,,,,0.0
40834.0,-14.9864011,5.1371668,2283.5,0.22699999999999998,244.89,40834.0,,,,0.0
40835.0,-14.985315900000002,5.1370762999999995,2280.5,0.225,242.88,40835.0,,,,0.0
40836.0,-14.984219,5.1369849,2274.9,0.228,241.23,40836.0,,,25.78,0.0
40837.0,-14.9831232,5.1368872,2270.3,0.231,241.69,40837.0,,,,0.0
40838.0,-14.9820411,5.1367069,2263.4,0.231,241.55,40838.0,,,,0.0
40839.0,-14.9809448,5.136524099999999,2258.3,0.233,238.69,40839.0,,,,0.0
40840.0,-14.9797672,5.136284799999999,2253.7,0.233,242.38,40840.0,,2398.506,,0.0
40861.0,-14.9553054,5.129328299999999,2150.5,5.407,245.89,40862.0,869.0,,,0.0
40862.0,-14.9538485,5.1289474,2144.5,0.657,249.07,40863.0,970.0,,,0.0
40863.0,-14.952508600000002,5.1286022,2139.3,0.657,247.41,40864.0,1200.0,,,0.0
40864.0,-14.9514236,5.1283309,2134.5,0.272,246.65,40865.0,1441.0,,23.74,0.0
40865.0,-14.9503411,5.1280567,2126.4,0.268,245.08,40866.0,1554.0,,,0.0
40866.0,-14.9493307,5.127782700000001,2121.2,0.27,247.1,40867.0,1449.0,,,0.0
40867.0,-14.948248699999999,5.1275122,2117.9,0.29600000000000004,242.54,40867.0,1449.0,,,0.0
40868.0,-14.947239800000002,5.1272381,2115.4,0.335,243.81,40868.0,1563.0,,,0.0
40869.0,-14.946169199999998,5.1269673,2110.3,0.27399999999999997,243.65,40869.0,1551.0,,24.74,0.0
40870.0,-14.945076199999999,5.1266941,2104.3,0.273,245.94,40870.0,1477.0,2185.5879999999997,,0.0
40871.0,-14.9440394,5.1263597999999995,2098.7,0.28,247.91,40871.0,1535.0,,,0.0
40872.0,-14.942991399999999,5.1259971,2093.2,0.295,246.94,40872.0,,,,0.0
40873.0,-14.941489,5.125468700000001,2086.3,0.295,246.22,40873.0,,,,0.0
40874.0,-14.9398115,5.1248705,2077.9,0.27699999999999997,246.48,40874.0,,,23.07,0.0
40875.0,-14.9387486,5.1244857,2070.2,0.273,246.565,40875.0,,,,0.0
40876.0,-14.9377388,5.1240156,2066.1,0.27399999999999997,247.69,40877.0,,,,0.0
