UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
51515.0, 484, 265, 0.25
51516.0, 478, 262, 0.28
51517.0, 466, 255, 0.32
51518.0, 515, 282, 0.35
51519.0, 473, 259, 0.37
51520.0, 521, 285, 0.39
51521.0, -9999, -9999, -999.00
51522.0, -9999, -9999, -999.00
51523.0, -9999, -9999, -999.00
51524.0, -9999, -9999, -999.00
51525.0, -9999, -9999, -999.00
51526.0, -9999, -9999, -999.00
51527.0, -9999, -9999, -999.00
51528.0, -9999, -9999, -999.00
51529.0, -9999, -9999, -999.00
51530.0, -9999, -9999, -999.00
51531.0, -9999, -9999, -999.00
51532.0, -9999, -9999, -999.00
51533.0, -9999, -9999, -999.00
51534.0, -9999, -9999, -999.00
51535.0, -9999, -9999, -999.00
51536.0, -9999, -9999, -999.00
51537.0, -9999, -9999, -999.00
51538.0, -9999, -9999, -999.00
51539.0, -9999, -9999, -999.00
51540.0, -9999, -9999, -999.00
51541.0, -9999, -9999, -999.00
51542.0, -9999, -9999, -999.00
51543.0, -9999, -9999, -999.00
51544.0, -9999, -9999, -999.00
51545.0, -9999, -9999, -999.00
51546.0, -9999, -9999, -999.00
51547.0, -9999, -9999, -999.00
51548.0, -9999, -9999, -999.00
51549.0, -9999, -9999, -999.00
51550.0, -9999, -9999, -999.00
51551.0, -9999, -9999, -999.00
51552.0, -9999, -9999, -999.00
51553.0, -9999, -9999, -999.00
51554.0, 409, 224, 0.20
51555.0, 413, 226, 0.16
51556.0, 326, 178, 0.13
51557.0, 269, 147, 0.09
51558.0, 183, 100, 0.07
51559.0, 150, 82, 0.06
51560.0, -9999, -9999, -999.00
51561.0, -9999, -9999, -999.00
51562.0, -9999, -9999, -999.00
51563.0, -9999, -9999, -999.00
51564.0, -9999, -9999, -999.00
51565.0, -9999, -9999, -999.00
51566.0, -9999, -9999, -999.00
51567.0, -9999, -9999, -999.00
51568.0, -9999, -9999, -999.00
51569.0, -9999, -9999, -999.00
51570.0, 233, 128, 0.08
51571.0, 274, 150, 0.10
51572.0, 287, 157, 0.13
51573.0, 366, 200, 0.17
51574.0, 361, 198, 0.21
51575.0, 403, 221, 0.24
51576.0, 498, 272, 0.27
51577.0, 521, 285, 0.31
51578.0, 542, 296, 0.34
51579.0, 538, 294, 0.36
51580.0, 569, 311, 0.39
51581.0, -9999, -9999, -999.00
51582.0, -9999, -9999, -999.00
51583.0, -9999, -9999, -999.00
51584.0, -9999, -9999, -999.00
51585.0, -9999, -9999, -999.00
51586.0, -9999, -9999, -999.00
51587.0, -9999, -9999, -999.00
51588.0, -9999, -9999, -999.00
51589.0, -9999, -9999, -999.00
51590.0, -9999, -9999, -999.00
51591.0, -9999, -9999, -999.00
51592.0, -9999, -9999, -999.00
51593.0, -9999, -9999, -999.00
51594.0, -9999, -9999, -999.00
51595.0, -9999, -9999, -999.00
51596.0, -9999, -9999, -999.00
51597.0, -9999, -9999, -999.00
51598.0, -9999, -9999, -999.00
51599.0, -9999, -9999, -999.00
51600.0, -9999, -9999, -999.00
51601.0, -9999, -9999, -999.00
51602.0, -9999, -9999, -999.00
51603.0, -9999, -9999, -999.00
51604.0, -9999, -9999, -999.00
51605.0, -9999, -9999, -999.00
51606.0, -9999, -9999, -999.00
51607.0, -9999, -9999, -999.00
51608.0, -9999, -9999, -999.00
51609.0, -9999, -9999, -999.00
51610.0, -9999, -9999, -999.00
51611.0, -9999, -9999, -999.00
51612.0, -9999, -9999, -999.00
51613.0, -9999, -9999, -999.00
51614.0, 438, 240, 0.22
51615.0, 401, 220, 0.17
51616.0, 292, 160, 0.13
51617.0, 261, 143, 0.11
51618.0, 203, 111, 0.08
51619.0, 206, 113, 0.06
51620.0, -9999, -9999, -999.00
51621.0, -9999, -9999, -999.00
51622.0, -9999, -9999, -999.00
51623.0, -9999, -9999, -999.00
51624.0, -9999, -9999, -999.00
51625.0, -9999, -9999, -999.00
51626.0, -9999, -9999, -999.00
51627.0, -9999, -9999, -999.00
51628.0, -9999, -9999, -999.00
51629.0, -9999, -9999, -999.00
51630.0, 204, 112, 0.06
51631.0, 301, 165, 0.08
51632.0, 261, 143, 0.11
51633.0, 317, 174, 0.15
51634.0, 471, 258, 0.19
51635.0, 444, 243, 0.22
51636.0, 482, 264, 0.26
51637.0, 624, 342, 0.29
51638.0, 650, 356, 0.32
51639.0, 593, 325, 0.35
51640.0, 584, 319, 0.38
51641.0, 590, 322, 0.40
51642.0, -9999, -9999, -999.00
51643.0, -9999, -9999, -999.00
51644.0, -9999, -9999, -999.00
51645.0, -9999, -9999, -999.00
51646.0, -9999, -9999, -999.00
51647.0, -9999, -9999, -999.00
51648.0, -9999, -9999, -999.00
51649.0, -9999, -9999, -999.00
51650.0, -9999, -9999, -999.00
51651.0, -9999, -9999, -999.00
51652.0, -9999, -9999, -999.00
51653.0, -9999, -9999, -999.00
51654.0, -9999, -9999, -999.00
51655.0, -9999, -9999, -999.00
51656.0, -9999, -9999, -999.00
51657.0, -9999, -9999, -999.00
51658.0, -9999, -9999, -999.00
51659.0, -9999, -9999, -999.00
51660.0, -9999, -9999, -999.00
51661.0, -9999, -9999, -999.00
51662.0, -9999, -9999, -999.00
51663.0, -9999, -9999, -999.00
51664.0, -9999, -9999, -999.00
51665.0, -9999, -9999, -999.00
51666.0, -9999, -9999, -999.00
51667.0, -9999, -9999, -999.00
51668.0, -9999, -9999, -999.00
51669.0, -9999, -9999, -999.00
51670.0, -9999, -9999, -999.00
51671.0, -9999, -9999, -999.00
51672.0, -9999, -9999, -999.00
51673.0, -9999, -9999, -999.00
51674.0, 401, 220, 0.23
51675.0, 386, 211, 0.19
51676.0, 281, 154, 0.15
51677.0, 250, 137, 0.12
51678.0, 246, 135, 0.09
51679.0, 177, 97, 0.07
51680.0, -9999, -9999, -999.00
51681.0, -9999, -9999, -999.00
51682.0, -9999, -9999, -999.00
51683.0, -9999, -9999, -999.00
51684.0, -9999, -9999, -999.00
51685.0, -9999, -9999, -999.00
51686.0, -9999, -9999, -999.00
51687.0, -9999, -9999, -999.00
51688.0, -9999, -9999, -999.00
51689.0, -9999, -9999, -999.00
51690.0, -9999, -9999, -999.00
51691.0, 276, 151, 0.08
51692.0, 392, 215, 0.11
51693.0, 381, 209, 0.14
51694.0, 465, 254, 0.17
51695.0, 500, 273, 0.21
51696.0, 540, 296, 0.25
51697.0, 557, 305, 0.28
51698.0, 562, 307, 0.32
51699.0, 533, 292, 0.35
51700.0, 603, 330, 0.37
51701.0, 636, 348, 0.39
51702.0, -9999, -9999, -999.00
51703.0, -9999, -9999, -999.00
51704.0, -9999, -9999, -999.00
51705.0, -9999, -9999, -999.00
51706.0, -9999, -9999, -999.00
51707.0, -9999, -9999, -999.00
51708.0, -9999, -9999, -999.00
51709.0, -9999, -9999, -999.00
51710.0, -9999, -9999, -999.00
51711.0, -9999, -9999, -999.00
51712.0, -9999, -9999, -999.00
51713.0, -9999, -9999, -999.00
51714.0, -9999, -9999, -999.00
51715.0, -9999, -9999, -999.00
51716.0, -9999, -9999, -999.00
51717.0, -9999, -9999, -999.00
51718.0, -9999, -9999, -999.00
51719.0, -9999, -9999, -999.00
51720.0, -9999, -9999, -999.00
51721.0, -9999, -9999, -999.00
51722.0, -9999, -9999, -999.00
51723.0, -9999, -9999, -999.00
51724.0, -9999, -9999, -999.00
51725.0, -9999, -9999, -999.00
51726.0, -9999, -9999, -999.00
51727.0, -9999, -9999, -999.00
51728.0, -9999, -9999, -999.00
51729.0, -9999, -9999, -999.00
51730.0, -9999, -9999, -999.00
51731.0, -9999, -9999, -999.00
51732.0, -9999, -9999, -999.00
51733.0, -9999, -9999, -999.00
51734.0, 465, 254, 0.24
51735.0, 428, 234, 0.19
51736.0, 325, 178, 0.14
51737.0, 315, 172, 0.11
51738.0, 199, 109, 0.09
51739.0, 246, 135, 0.07
51740.0, -9999, -9999, -999.00
51741.0, -9999, -9999, -999.00
51742.0, -9999, -9999, -999.00
51743.0, -9999, -9999, -999.00
51744.0, -9999, -9999, -999.00
51745.0, -9999, -9999, -999.00
51746.0, -9999, -9999, -999.00
51747.0, -9999, -9999, -999.00
51748.0, -9999, -9999, -999.00
51749.0, -9999, -9999, -999.00
51750.0, 181, 99, 0.06
51751.0, 256, 140, 0.08
51752.0, 363, 199, 0.11
51753.0, 365, 200, 0.14
51754.0, 382, 209, 0.18
51755.0, 429, 235, 0.22
51756.0, 510, 279, 0.26
51757.0, 499, 273, 0.29
51758.0, 535, 293, 0.32
51759.0, 549, 300, 0.34
51760.0, 553, 302, 0.37
51761.0, 534, 292, 0.39
51762.0, -9999, -9999, -999.00
51763.0, -9999, -9999, -999.00
51764.0, -9999, -9999, -999.00
51765.0, -9999, -9999, -999.00
51766.0, -9999, -9999, -999.00
51767.0, -9999, -9999, -999.00
51768.0, -9999, -9999, -999.00
51769.0, -9999, -9999, -999.00
51770.0, -9999, -9999, -999.00
51771.0, -9999, -9999, -999.00
51772.0, -9999, -9999, -999.00
51773.0, -9999, -9999, -999.00
51774.0, -9999, -9999, -999.00
51775.0, -9999, -9999, -999.00
51776.0, -9999, -9999, -999.00
51777.0, -9999, -9999, -999.00
51778.0, -9999, -9999, -999.00
51779.0, -9999, -9999, -999.00
51780.0, -9999, -9999, -999.00
51781.0, -9999, -9999, -999.00
51782.0, -9999, -9999, -999.00
51783.0, -9999, -9999, -999.00
51784.0, -9999, -9999, -999.00
51785.0, -9999, -9999, -999.00
51786.0, -9999, -9999, -999.00
51787.0, -9999, -9999, -999.00
51788.0, -9999, -9999, -999.00
51789.0, -9999, -9999, -999.00
51790.0, -9999, -9999, -999.00
51791.0, -9999, -9999, -999.00
51792.0, -9999, -9999, -999.00
51793.0, -9999, -9999, -999.00
51794.0, 336, 184, 0.24
51795.0, 273, 149, 0.19
51796.0, 301, 165, 0.15
51797.0, 263, 144, 0.11
51798.0, 217, 119, 0.09
51799.0, 165, 90, 0.07
51800.0, -9999, -9999, -999.00
51801.0, -9999, -9999, -999.00
51802.0, -9999, -9999, -999.00
51803.0, -9999, -9999, -999.00
51804.0, -9999, -9999, -999.00
51805.0, -9999, -9999, -999.00
51806.0, -9999, -9999, -999.00
51807.0, -9999, -9999, -999.00
51808.0, -9999, -9999, -999.00
51809.0, -9999, -9999, -999.00
51810.0, -9999, -9999, -999.00
51811.0, 137, 75, 0.07
51812.0, 127, 69, 0.11
51813.0, 226, 123, 0.14
51814.0, 186, 102, 0.18
51815.0, 311, 170, 0.22
51816.0, 317, 173, 0.25
51817.0, 373, 204, 0.29
51818.0, 352, 192, 0.32
51819.0, 325, 178, 0.35
51820.0, 321, 176, 0.37
51821.0, 333, 182, 0.39
51822.0, -9999, -9999, -999.00
51823.0, -9999, -9999, -999.00
51824.0, -9999, -9999, -999.00
51825.0, -9999, -9999, -999.00
51826.0, -9999, -9999, -999.00
51827.0, -9999, -9999, -999.00
51828.0, -9999, -9999, -999.00
51829.0, -9999, -9999, -999.00
51830.0, -9999, -9999, -999.00
51831.0, -9999, -9999, -999.00
51832.0, -9999, -9999, -999.00
51833.0, -9999, -9999, -999.00
51834.0, -9999, -9999, -999.00
51835.0, -9999, -9999, -999.00
51836.0, -9999, -9999, -999.00
51837.0, -9999, -9999, -999.00
51838.0, -9999, -9999, -999.00
51839.0, -9999, -9999, -999.00
51840.0, -9999, -9999, -999.00
51841.0, -9999, -9999, -999.00
51842.0, -9999, -9999, -999.00
51843.0, -9999, -9999, -999.00
51844.0, -9999, -9999, -999.00
51845.0, -9999, -9999, -999.00
51846.0, -9999, -9999, -999.00
51847.0, -9999, -9999, -999.00
51848.0, -9999, -9999, -999.00
51849.0, -9999, -9999, -999.00
51850.0, -9999, -9999, -999.00
51851.0, -9999, -9999, -999.00
51852.0, -9999, -9999, -999.00
51853.0, -9999, -9999, -999.00
51854.0, 156, 85, 0.24
51855.0, 193, 106, 0.19
51856.0, 86, 47, 0.16
51857.0, 88, 48, 0.12
51858.0, 68, 37, 0.09
51859.0, 68, 37, 0.07
51860.0, -9999, -9999, -999.00
51861.0, -9999, -9999, -999.00
51862.0, -9999, -9999, -999.00
51863.0, -9999, -9999, -999.00
51864.0, -9999, -9999, -999.00
51865.0, -9999, -9999, -999.00
51866.0, -9999, -9999, -999.00
51867.0, -9999, -9999, -999.00
51868.0, -9999, -9999, -999.00
51869.0, -9999, -9999, -999.00
51870.0, -9999, -9999, -999.00
51871.0, 59, 32, 0.08
51872.0, 96, 53, 0.11
51873.0, 115, 63, 0.14
51874.0, 173, 94, 0.18
51875.0, 179, 98, 0.21
51876.0, 196, 107, 0.25
51877.0, 267, 146, 0.28
51878.0, 248, 136, 0.32
51879.0, 264, 144, 0.34
51880.0, 259, 141, 0.37
51881.0, 326, 178, 0.39
51882.0, -9999, -9999, -999.00
51883.0, -9999, -9999, -999.00
51884.0, -9999, -9999, -999.00
51885.0, -9999, -9999, -999.00
51886.0, -9999, -9999, -999.00
51887.0, -9999, -9999, -999.00
51888.0, -9999, -9999, -999.00
51889.0, -9999, -9999, -999.00
51890.0, -9999, -9999, -999.00
51891.0, -9999, -9999, -999.00
51892.0, -9999, -9999, -999.00
51893.0, -9999, -9999, -999.00
51894.0, -9999, -9999, -999.00
51895.0, -9999, -9999, -999.00
51896.0, -9999, -9999, -999.00
51897.0, -9999, -9999, -999.00
51898.0, -9999, -9999, -999.00
51899.0, -9999, -9999, -999.00
51900.0, -9999, -9999, -999.00
51901.0, -9999, -9999, -999.00
51902.0, -9999, -9999, -999.00
51903.0, -9999, -9999, -999.00
51904.0, -9999, -9999, -999.00
51905.0, -9999, -9999, -999.00
51906.0, -9999, -9999, -999.00
51907.0, -9999, -9999, -999.00
51908.0, -9999, -9999, -999.00
51909.0, -9999, -9999, -999.00
51910.0, -9999, -9999, -999.00
51911.0, -9999, -9999, -999.00
51912.0, -9999, -9999, -999.00
51913.0, -9999, -9999, -999.00
51914.0, -9999, -9999, -999.00
51915.0, 15, 8, 0.20
51916.0, 19, 10, 0.16
51917.0, 5, 3, 0.13
51918.0, 19, 11, 0.10
51919.0, 15, 8, 0.08
51920.0, 9, 5, 0.06
51921.0, -9999, -9999, -999.00
51922.0, -9999, -9999, -999.00
51923.0, -9999, -9999, -999.00
51924.0, -9999, -9999, -999.00
51925.0, -9999, -9999, -999.00
51926.0, -9999, -9999, -999.00
51927.0, -9999, -9999, -999.00
51928.0, -9999, -9999, -999.00
51929.0, -9999, -9999, -999.00
51930.0, -9999, -9999, -999.00
51931.0, 31, 17, 0.07
51932.0, 56, 31, 0.10
51933.0, 86, 47, 0.12
51934.0, 94, 51, 0.16
51935.0, 151, 83, 0.20
51936.0, 209, 114, 0.24
51937.0, 229, 125, 0.28
51938.0, 242, 132, 0.31
51939.0, 219, 120, 0.34
51940.0, 276, 151, 0.37
51941.0, 267, 146, 0.39
51942.0, -9999, -9999, -999.00
51943.0, -9999, -9999, -999.00
51944.0, -9999, -9999, -999.00
51945.0, -9999, -9999, -999.00
51946.0, -9999, -9999, -999.00
51947.0, -9999, -9999, -999.00
51948.0, -9999, -9999, -999.00
51949.0, -9999, -9999, -999.00
51950.0, -9999, -9999, -999.00
51951.0, -9999, -9999, -999.00
51952.0, -9999, -9999, -999.00
51953.0, -9999, -9999, -999.00
51954.0, -9999, -9999, -999.00
51955.0, -9999, -9999, -999.00
51956.0, -9999, -9999, -999.00
51957.0, -9999, -9999, -999.00
51958.0, -9999, -9999, -999.00
51959.0, -9999, -9999, -999.00
51960.0, -9999, -9999, -999.00
51961.0, -9999, -9999, -999.00
51962.0, -9999, -9999, -999.00
51963.0, -9999, -9999, -999.00
51964.0, -9999, -9999, -999.00
51965.0, -9999, -9999, -999.00
51966.0, -9999, -9999, -999.00
51967.0, -9999, -9999, -999.00
51968.0, -9999, -9999, -999.00
51969.0, -9999, -9999, -999.00
51970.0, -9999, -9999, -999.00
51971.0, -9999, -9999, -999.00
51972.0, -9999, -9999, -999.00
51973.0, -9999, -9999, -999.00
51974.0, -9999, -9999, -999.00
51975.0, -9999, -9999, -999.00
51976.0, -9999, -9999, -999.00
51977.0, 0, 0, 0.22
51978.0, 0, 0, 0.15
51979.0, 0, 0, 0.11
51980.0, 0, 0, 0.08
51981.0, 0, 0, 0.06
51982.0, -9999, -9999, -999.00
51983.0, -9999, -9999, -999.00
51984.0, -9999, -9999, -999.00
51985.0, -9999, -9999, -999.00
51986.0, -9999, -9999, -999.00
51987.0, -9999, -9999, -999.00
51988.0, -9999, -9999, -999.00
51989.0, -9999, -9999, -999.00
51990.0, 8, 4, 0.06
51991.0, 16, 9, 0.07
51992.0, 37, 20, 0.09
51993.0, 46, 25, 0.12
51994.0, 99, 54, 0.16
51995.0, 174, 95, 0.19
51996.0, 193, 106, 0.23
51997.0, 207, 113, 0.26
51998.0, 243, 132, 0.30
51999.0, 288, 157, 0.33
52000.0, 259, 141, 0.36
52001.0, 320, 174, 0.38
52002.0, 289, 158, 0.40
52003.0, -9999, -9999, -999.00
52004.0, -9999, -9999, -999.00
52005.0, -9999, -9999, -999.00
52006.0, -9999, -9999, -999.00
52007.0, -9999, -9999, -999.00
52008.0, -9999, -9999, -999.00
52009.0, -9999, -9999, -999.00
52010.0, -9999, -9999, -999.00
52011.0, -9999, -9999, -999.00
52012.0, -9999, -9999, -999.00
52013.0, -9999, -9999, -999.00
52014.0, -9999, -9999, -999.00
52015.0, -9999, -9999, -999.00
52016.0, -9999, -9999, -999.00
52017.0, -9999, -9999, -999.00
52018.0, -9999, -9999, -999.00
52019.0, -9999, -9999, -999.00
52020.0, -9999, -9999, -999.00
52021.0, -9999, -9999, -999.00
52022.0, -9999, -9999, -999.00
52023.0, -9999, -9999, -999.00
52024.0, -9999, -9999, -999.00
52025.0, -9999, -9999, -999.00
52026.0, -9999, -9999, -999.00
52027.0, -9999, -9999, -999.00
52028.0, -9999, -9999, -999.00
52029.0, -9999, -9999, -999.00
52030.0, -9999, -9999, -999.00
52031.0, -9999, -9999, -999.00
52032.0, -9999, -9999, -999.00
52033.0, -9999, -9999, -999.00
52034.0, -9999, -9999, -999.00
52035.0, -9999, -9999, -999.00
52036.0, -9999, -9999, -999.00
52037.0, -9999, -9999, -999.00
52038.0, 0, 0, 0.23
52039.0, 0, 0, 0.21
52040.0, 0, 0, 0.18
52041.0, 0, 0, 0.16
52042.0, 0, 0, 0.12
52043.0, 0, 0, 0.08
52044.0, -9999, -9999, -999.00
52045.0, -9999, -9999, -999.00
52046.0, -9999, -9999, -999.00
52047.0, -9999, -9999, -999.00
52048.0, -9999, -9999, -999.00
52049.0, 12, 6, 0.07
52050.0, 8, 4, 0.08
52051.0, 34, 19, 0.09
52052.0, 55, 30, 0.11
52053.0, 130, 71, 0.15
52054.0, 116, 63, 0.18
52055.0, 217, 118, 0.20
52056.0, 273, 149, 0.23
52057.0, 243, 132, 0.27
52058.0, 283, 154, 0.30
52059.0, 250, 136, 0.33
52060.0, 285, 155, 0.36
52061.0, 305, 166, 0.38
52062.0, 306, 167, 0.40
52063.0, -9999, -9999, -999.00
52064.0, -9999, -9999, -999.00
52065.0, -9999, -9999, -999.00
52066.0, -9999, -9999, -999.00
52067.0, -9999, -9999, -999.00
52068.0, -9999, -9999, -999.00
52069.0, -9999, -9999, -999.00
52070.0, -9999, -9999, -999.00
52071.0, -9999, -9999, -999.00
52072.0, -9999, -9999, -999.00
52073.0, -9999, -9999, -999.00
52074.0, -9999, -9999, -999.00
52075.0, -9999, -9999, -999.00
52076.0, -9999, -9999, -999.00
52077.0, -9999, -9999, -999.00
52078.0, -9999, -9999, -999.00
52079.0, -9999, -9999, -999.00
52080.0, -9999, -9999, -999.00
52081.0, -9999, -9999, -999.00
52082.0, -9999, -9999, -999.00
52083.0, -9999, -9999, -999.00
52084.0, -9999, -9999, -999.00
52085.0, -9999, -9999, -999.00
52086.0, -9999, -9999, -999.00
52087.0, -9999, -9999, -999.00
52088.0, -9999, -9999, -999.00
52089.0, -9999, -9999, -999.00
52090.0, -9999, -9999, -999.00
52091.0, -9999, -9999, -999.00
52092.0, -9999, -9999, -999.00
52093.0, -9999, -9999, -999.00
52094.0, -9999, -9999, -999.00
52095.0, -9999, -9999, -999.00
52096.0, -9999, -9999, -999.00
52097.0, -9999, -9999, -999.00
52098.0, -9999, -9999, -999.00
52099.0, 0, 0, 0.20
52100.0, 0, 0, 0.12
52101.0, 0, 0, 0.08
52102.0, -9999, -9999, -999.00
52103.0, -9999, -9999, -999.00
52104.0, -9999, -9999, -999.00
52105.0, -9999, -9999, -999.00
52106.0, -9999, -9999, -999.00
52107.0, -9999, -9999, -999.00
52108.0, -9999, -9999, -999.00
52109.0, 12, 7, 0.06
52110.0, 16, 9, 0.06
52111.0, 27, 15, 0.09
52112.0, 65, 35, 0.11
52113.0, 83, 45, 0.14
52114.0, 127, 69, 0.17
52115.0, 196, 107, 0.20
52116.0, 198, 108, 0.22
52117.0, 239, 131, 0.26
52118.0, 264, 144, 0.30
52119.0, 297, 162, 0.33
52120.0, 269, 147, 0.35
52121.0, 253, 138, 0.38
52122.0, 242, 132, 0.40
52123.0, -9999, -9999, -999.00
52124.0, -9999, -9999, -999.00
52125.0, -9999, -9999, -999.00
52126.0, -9999, -9999, -999.00
52127.0, -9999, -9999, -999.00
52128.0, -9999, -9999, -999.00
52129.0, -9999, -9999, -999.00
52130.0, -9999, -9999, -999.00
52131.0, -9999, -9999, -999.00
52132.0, -9999, -9999, -999.00
52133.0, -9999, -9999, -999.00
52134.0, -9999, -9999, -999.00
52135.0, -9999, -9999, -999.00
52136.0, -9999, -9999, -999.00
52137.0, -9999, -9999, -999.00
52138.0, -9999, -9999, -999.00
52139.0, -9999, -9999, -999.00
52140.0, -9999, -9999, -999.00
52141.0, -9999, -9999, -999.00
52142.0, -9999, -9999, -999.00
52143.0, -9999, -9999, -999.00
52144.0, -9999, -9999, -999.00
52145.0, -9999, -9999, -999.00
52146.0, -9999, -9999, -999.00
52147.0, -9999, -9999, -999.00
52148.0, -9999, -9999, -999.00
52149.0, -9999, -9999, -999.00
52150.0, -9999, -9999, -999.00
52151.0, -9999, -9999, -999.00
52152.0, -9999, -9999, -999.00
52153.0, -9999, -9999, -999.00
52154.0, -9999, -9999, -999.00
52155.0, -9999, -9999, -999.00
52156.0, -9999, -9999, -999.00
52157.0, -9999, -9999, -999.00
52158.0, 0, 0, 0.24
52159.0, 0, 0, 0.17
52160.0, 0, 0, 0.10
52161.0, 0, 0, 0.07
52162.0, -9999, -9999, -999.00
52163.0, -9999, -9999, -999.00
52164.0, -9999, -9999, -999.00
52165.0, -9999, -9999, -999.00
52166.0, -9999, -9999, -999.00
52167.0, -9999, -9999, -999.00
52168.0, -9999, -9999, -999.00
52169.0, -9999, -9999, -999.00
52170.0, 20, 11, 0.07
52171.0, 35, 19, 0.08
52172.0, 41, 22, 0.11
52173.0, 70, 38, 0.13
52174.0, 130, 71, 0.16
52175.0, 153, 83, 0.19
52176.0, 182, 100, 0.23
52177.0, 203, 111, 0.26
52178.0, 252, 137, 0.29
52179.0, 260, 142, 0.32
52180.0, 238, 130, 0.35
52181.0, 251, 137, 0.38
52182.0, 320, 175, 0.40
52183.0, -9999, -9999, -999.00
52184.0, -9999, -9999, -999.00
52185.0, -9999, -9999, -999.00
52186.0, -9999, -9999, -999.00
52187.0, -9999, -9999, -999.00
52188.0, -9999, -9999, -999.00
52189.0, -9999, -9999, -999.00
52190.0, -9999, -9999, -999.00
52191.0, -9999, -9999, -999.00
52192.0, -9999, -9999, -999.00
52193.0, -9999, -9999, -999.00
52194.0, -9999, -9999, -999.00
52195.0, -9999, -9999, -999.00
52196.0, -9999, -9999, -999.00
52197.0, -9999, -9999, -999.00
52198.0, -9999, -9999, -999.00
52199.0, -9999, -9999, -999.00
52200.0, -9999, -9999, -999.00
52201.0, -9999, -9999, -999.00
52202.0, -9999, -9999, -999.00
52203.0, -9999, -9999, -999.00
52204.0, -9999, -9999, -999.00
52205.0, -9999, -9999, -999.00
52206.0, -9999, -9999, -999.00
52207.0, -9999, -9999, -999.00
52208.0, -9999, -9999, -999.00
52209.0, -9999, -9999, -999.00
52210.0, -9999, -9999, -999.00
52211.0, -9999, -9999, -999.00
52212.0, -9999, -9999, -999.00
52213.0, -9999, -9999, -999.00
52214.0, -9999, -9999, -999.00
52215.0, -9999, -9999, -999.00
52216.0, -9999, -9999, -999.00
52217.0, -9999, -9999, -999.00
52218.0, 0, 0, 0.25
52219.0, 0, 0, 0.18
52220.0, 0, 0, 0.11
52221.0, 0, 0, 0.07
52222.0, 0, 0, 0.06
52223.0, -9999, -9999, -999.00
52224.0, -9999, -9999, -999.00
52225.0, -9999, -9999, -999.00
52226.0, -9999, -9999, -999.00
52227.0, -9999, -9999, -999.00
52228.0, -9999, -9999, -999.00
52229.0, -9999, -9999, -999.00
52230.0, 24, 13, 0.07
52231.0, 31, 17, 0.08
52232.0, 44, 24, 0.10
52233.0, 88, 48, 0.13
52234.0, 90, 49, 0.16
52235.0, 138, 75, 0.19
52236.0, 192, 105, 0.22
52237.0, 233, 127, 0.26
52238.0, 251, 137, 0.30
52239.0, 244, 133, 0.32
52240.0, 282, 154, 0.35
52241.0, 290, 158, 0.37
52242.0, 330, 180, 0.39
52243.0, -9999, -9999, -999.00
52244.0, -9999, -9999, -999.00
52245.0, -9999, -9999, -999.00
52246.0, -9999, -9999, -999.00
52247.0, -9999, -9999, -999.00
52248.0, -9999, -9999, -999.00
52249.0, -9999, -9999, -999.00
52250.0, -9999, -9999, -999.00
52251.0, -9999, -9999, -999.00
52252.0, -9999, -9999, -999.00
52253.0, -9999, -9999, -999.00
52254.0, -9999, -9999, -999.00
52255.0, -9999, -9999, -999.00
52256.0, -9999, -9999, -999.00
52257.0, -9999, -9999, -999.00
52258.0, -9999, -9999, -999.00
52259.0, -9999, -9999, -999.00
52260.0, -9999, -9999, -999.00
52261.0, -9999, -9999, -999.00
52262.0, -9999, -9999, -999.00
52263.0, -9999, -9999, -999.00
52264.0, -9999, -9999, -999.00
52265.0, -9999, -9999, -999.00
52266.0, -9999, -9999, -999.00
52267.0, -9999, -9999, -999.00
52268.0, -9999, -9999, -999.00
52269.0, -9999, -9999, -999.00
52270.0, -9999, -9999, -999.00
52271.0, -9999, -9999, -999.00
52272.0, -9999, -9999, -999.00
52273.0, -9999, -9999, -999.00
52274.0, -9999, -9999, -999.00
52275.0, -9999, -9999, -999.00
52276.0, -9999, -9999, -999.00
52277.0, -9999, -9999, -999.00
52278.0, 0, 0, 0.25
52279.0, 0, 0, 0.20
52280.0, 0, 0, 0.13
52281.0, 0, 0, 0.08
52282.0, 0, 0, 0.06
52283.0, -9999, -9999, -999.00
52284.0, -9999, -9999, -999.00
52285.0, -9999, -9999, -999.00
52286.0, -9999, -9999, -999.00
52287.0, -9999, -9999, -999.00
52288.0, -9999, -9999, -999.00
52289.0, -9999, -9999, -999.00
52290.0, -9999, -9999, -999.00
52291.0, 16, 9, 0.08
52292.0, 57, 31, 0.09
52293.0, 87, 47, 0.11
52294.0, 112, 61, 0.15
52295.0, 131, 71, 0.18
52296.0, 226, 124, 0.22
52297.0, 224, 122, 0.25
52298.0, 229, 125, 0.28
52299.0, 250, 136, 0.31
52300.0, 300, 164, 0.34
52301.0, 317, 173, 0.37
52302.0, 270, 147, 0.39
52303.0, -9999, -9999, -999.00
52304.0, -9999, -9999, -999.00
52305.0, -9999, -9999, -999.00
52306.0, -9999, -9999, -999.00
52307.0, -9999, -9999, -999.00
52308.0, -9999, -9999, -999.00
52309.0, -9999, -9999, -999.00
52310.0, -9999, -9999, -999.00
52311.0, -9999, -9999, -999.00
52312.0, -9999, -9999, -999.00
52313.0, -9999, -9999, -999.00
52314.0, -9999, -9999, -999.00
52315.0, -9999, -9999, -999.00
