UTC_mid, Number_Concentration_STP,Number_Concentration,Supersaturation
53505.0, 1263, 683, 0.11
53506.0, 1240, 670, 0.11
53507.0, 1358, 734, 0.11
53508.0, 1317, 712, 0.11
53509.0, 1361, 736, 0.11
53510.0, 1269, 686, 0.11
53511.0, 1334, 721, 0.11
53512.0, 1371, 741, 0.11
53513.0, 1215, 657, 0.11
53514.0, 1316, 711, 0.11
53515.0, 1336, 722, 0.11
53516.0, 1295, 700, 0.11
53517.0, 1263, 683, 0.11
53518.0, 1159, 626, 0.11
53519.0, 1327, 717, 0.11
53520.0, 1193, 645, 0.11
53521.0, 1304, 705, 0.11
53522.0, 1255, 679, 0.11
53523.0, 1169, 632, 0.11
53524.0, 1259, 681, 0.11
53525.0, 1312, 709, 0.11
53526.0, 1357, 733, 0.11
53527.0, 1380, 746, 0.11
53528.0, 1302, 704, 0.11
53529.0, 1264, 684, 0.11
53530.0, 1252, 677, 0.11
53531.0, 1238, 669, 0.11
53532.0, 1239, 670, 0.11
53533.0, 1355, 732, 0.11
53534.0, 1220, 660, 0.11
53535.0, 1353, 732, 0.11
53536.0, 1271, 687, 0.11
53537.0, 1250, 676, 0.11
53538.0, 1367, 739, 0.11
53539.0, 1319, 713, 0.11
53540.0, 1330, 719, 0.11
53541.0, 1287, 696, 0.11
53542.0, 1246, 674, 0.11
53543.0, 1279, 692, 0.11
53544.0, 1299, 703, 0.11
53545.0, 1359, 735, 0.11
53546.0, 1310, 708, 0.11
53547.0, 1417, 766, 0.11
53548.0, 1321, 714, 0.11
53549.0, 1190, 643, 0.11
53550.0, 1365, 738, 0.11
53551.0, 1314, 710, 0.11
53552.0, 1336, 722, 0.11
53553.0, 1377, 745, 0.11
53554.0, 1333, 720, 0.11
53555.0, 1289, 697, 0.11
53556.0, 1327, 718, 0.11
53557.0, 1285, 695, 0.11
53558.0, 1246, 674, 0.11
53559.0, 1323, 716, 0.11
53560.0, 1309, 708, 0.11
53561.0, 1382, 747, 0.11
53562.0, 1318, 712, 0.11
53563.0, 1388, 750, 0.11
53564.0, 1260, 681, 0.11
53565.0, 1338, 723, 0.11
53566.0, 1287, 696, 0.11
53567.0, 1216, 657, 0.11
53568.0, 1370, 741, 0.11
53569.0, 1359, 735, 0.11
53570.0, 1263, 682, 0.11
53571.0, 1333, 720, 0.11
53572.0, 1372, 742, 0.11
53573.0, 1349, 729, 0.11
53574.0, 1372, 742, 0.11
53575.0, 1373, 742, 0.11
53576.0, 1349, 729, 0.11
53577.0, 1360, 735, 0.11
53578.0, 1377, 745, 0.11
53579.0, 1335, 722, 0.11
53580.0, 1347, 728, 0.11
53581.0, 1368, 740, 0.11
53582.0, 1210, 654, 0.11
53583.0, 1260, 681, 0.11
53584.0, 1252, 677, 0.11
53585.0, 1280, 692, 0.11
53586.0, 1296, 701, 0.11
53587.0, 1337, 723, 0.11
53588.0, 1285, 695, 0.11
53589.0, 1402, 758, 0.11
53590.0, 1337, 723, 0.11
53591.0, 1307, 707, 0.11
53592.0, 1363, 737, 0.11
53593.0, 1307, 707, 0.11
53594.0, 1320, 714, 0.11
53595.0, 1238, 669, 0.11
53596.0, 1312, 710, 0.11
53597.0, 1260, 681, 0.11
53598.0, 1205, 651, 0.11
53599.0, 1216, 658, 0.11
53600.0, 1292, 698, 0.11
53601.0, 1290, 698, 0.11
53602.0, 1354, 732, 0.11
53603.0, 1301, 704, 0.11
53604.0, 1197, 647, 0.11
53605.0, 1279, 692, 0.11
53606.0, 1370, 741, 0.11
53607.0, 1227, 664, 0.11
53608.0, 1271, 687, 0.11
53609.0, 1355, 732, 0.11
53610.0, 1350, 730, 0.11
53611.0, 1319, 713, 0.11
53612.0, 1356, 733, 0.11
53613.0, 1339, 724, 0.11
53614.0, 1335, 722, 0.11
53615.0, 1358, 735, 0.11
53616.0, 1403, 759, 0.11
53617.0, 1316, 712, 0.11
53618.0, 1294, 700, 0.11
53619.0, 1472, 796, 0.11
53620.0, 1383, 748, 0.11
53621.0, 1421, 768, 0.11
53622.0, 1371, 742, 0.11
53623.0, 1392, 753, 0.11
53624.0, 1374, 743, 0.11
53625.0, 1329, 719, 0.11
53626.0, 1395, 754, 0.11
53627.0, 1440, 779, 0.11
53628.0, 1369, 740, 0.11
53629.0, 1356, 733, 0.11
53630.0, 1441, 779, 0.11
53631.0, 1381, 746, 0.11
53632.0, 1457, 788, 0.11
53633.0, 1419, 767, 0.11
53634.0, 1350, 730, 0.11
53635.0, 1449, 784, 0.11
53636.0, 1418, 767, 0.11
53637.0, 1456, 787, 0.11
53638.0, 1425, 770, 0.11
53639.0, 1434, 775, 0.11
53640.0, 1417, 767, 0.11
53641.0, 1357, 734, 0.11
53642.0, 1319, 713, 0.11
53643.0, 1277, 691, 0.11
53644.0, 1142, 618, 0.11
53645.0, 1316, 712, 0.11
53646.0, 1288, 697, 0.11
53647.0, 1310, 708, 0.11
53648.0, 1245, 673, 0.11
53649.0, 1293, 699, 0.11
53650.0, 1376, 744, 0.11
53651.0, 1286, 695, 0.11
53652.0, 1357, 734, 0.11
53653.0, 1294, 700, 0.11
53654.0, 1327, 718, 0.11
53655.0, 1361, 736, 0.11
53656.0, 1335, 722, 0.11
53657.0, 1360, 736, 0.11
53658.0, 1282, 693, 0.11
53659.0, 1414, 765, 0.11
53660.0, 1402, 758, 0.11
53661.0, 1341, 725, 0.11
53662.0, 1360, 736, 0.11
53663.0, 1370, 740, 0.11
53664.0, 1400, 757, 0.11
53665.0, 1470, 795, 0.11
53666.0, 1334, 722, 0.11
53667.0, 1387, 751, 0.11
53668.0, 1345, 727, 0.11
53669.0, 1451, 785, 0.11
53670.0, 1500, 812, 0.11
53671.0, 1404, 759, 0.11
53672.0, 1557, 842, 0.11
53673.0, 1465, 793, 0.11
53674.0, 1286, 695, 0.11
53675.0, 1279, 692, 0.11
53676.0, 1353, 732, 0.11
53677.0, 1411, 763, 0.11
53678.0, 1372, 742, 0.11
53679.0, 1396, 755, 0.11
53680.0, 1308, 707, 0.11
53681.0, 1309, 708, 0.11
53682.0, 1308, 707, 0.11
53683.0, 1506, 815, 0.11
53684.0, 1349, 730, 0.11
53685.0, 1252, 677, 0.11
53686.0, 1303, 705, 0.11
53687.0, 1411, 763, 0.11
53688.0, 1273, 689, 0.11
53689.0, 1437, 777, 0.11
53690.0, 1455, 787, 0.11
53691.0, 1409, 762, 0.11
53692.0, 1299, 703, 0.11
53693.0, 1415, 765, 0.11
53694.0, 1327, 717, 0.11
53695.0, 1391, 752, 0.11
53696.0, 1324, 716, 0.11
53697.0, 1407, 760, 0.11
53698.0, 1325, 717, 0.11
53699.0, 1374, 743, 0.11
53700.0, 1507, 815, 0.11
53701.0, 1305, 706, 0.11
53702.0, 1354, 732, 0.11
53703.0, 1377, 745, 0.11
53704.0, 1390, 752, 0.11
53705.0, 1345, 727, 0.11
53706.0, 1255, 679, 0.11
53707.0, 1306, 706, 0.11
53708.0, 1361, 736, 0.11
53709.0, 1347, 728, 0.11
53710.0, 1350, 731, 0.11
53711.0, 1292, 699, 0.11
53712.0, 1410, 762, 0.11
53713.0, 1450, 784, 0.11
53714.0, 1395, 755, 0.11
53715.0, 1361, 736, 0.11
53716.0, 1248, 675, 0.11
53717.0, 1378, 745, 0.11
53718.0, 1338, 724, 0.11
53719.0, 1196, 647, 0.11
53720.0, 1295, 701, 0.11
53721.0, 1230, 665, 0.11
53722.0, 1234, 668, 0.11
53723.0, 1226, 663, 0.11
53724.0, 1320, 714, 0.11
53725.0, 1224, 662, 0.11
53726.0, 1116, 604, 0.11
53727.0, 1188, 643, 0.11
53728.0, 1237, 669, 0.11
53729.0, 1295, 701, 0.11
53730.0, 1125, 608, 0.11
53731.0, 1303, 705, 0.11
53732.0, 1176, 636, 0.11
53733.0, 1267, 686, 0.11
53734.0, 1156, 625, 0.11
53735.0, 1205, 652, 0.11
53736.0, 1276, 691, 0.11
53737.0, 1248, 675, 0.11
53738.0, 1236, 669, 0.11
53739.0, 1409, 762, 0.11
53740.0, 1261, 682, 0.11
53741.0, 1335, 722, 0.11
53742.0, 1340, 725, 0.11
53743.0, 1298, 702, 0.11
53744.0, 1340, 725, 0.11
53745.0, 1241, 671, 0.11
53746.0, 1257, 680, 0.11
53747.0, 1201, 650, 0.11
53748.0, 1219, 660, 0.11
53749.0, 1378, 746, 0.11
53750.0, 1326, 717, 0.11
53751.0, 1209, 654, 0.11
53752.0, 1330, 719, 0.11
53753.0, 1330, 720, 0.11
53754.0, 1303, 705, 0.11
53755.0, 1356, 734, 0.11
53756.0, 1304, 706, 0.11
53757.0, 1351, 731, 0.11
53758.0, 1414, 765, 0.11
53759.0, 1320, 714, 0.11
53760.0, 1283, 694, 0.11
53761.0, 1290, 698, 0.11
53762.0, 1142, 618, 0.11
53763.0, 1331, 720, 0.11
53764.0, 1324, 716, 0.11
53765.0, 1341, 725, 0.11
53766.0, 1263, 684, 0.11
53767.0, 1331, 720, 0.11
53768.0, 1259, 681, 0.11
53769.0, 1324, 716, 0.11
53770.0, 1301, 704, 0.11
53771.0, 1331, 720, 0.11
53772.0, 1318, 713, 0.11
53773.0, 1179, 638, 0.11
53774.0, 1247, 674, 0.11
53775.0, 1132, 612, 0.11
53776.0, 1322, 715, 0.11
53777.0, 1364, 738, 0.11
53778.0, 1261, 682, 0.11
53779.0, 1353, 732, 0.11
53780.0, 1333, 721, 0.11
53781.0, 1391, 752, 0.11
53782.0, 1313, 711, 0.11
53783.0, 1345, 727, 0.11
53784.0, 1170, 633, 0.11
53785.0, 1252, 677, 0.11
53786.0, 1196, 647, 0.11
53787.0, 1270, 687, 0.11
53788.0, 1064, 575, 0.11
53789.0, 1143, 619, 0.11
53790.0, 1172, 634, 0.11
53791.0, 1073, 581, 0.11
53792.0, 1177, 637, 0.11
53793.0, 1165, 630, 0.11
53794.0, 1122, 607, 0.22
53795.0, 1190, 644, 0.22
53796.0, 1207, 653, 0.22
53797.0, 1164, 630, 0.22
53798.0, 1210, 655, 0.22
53799.0, 1265, 684, 0.22
53800.0, 1258, 681, 0.22
53801.0, 1306, 707, 0.22
53802.0, 1342, 726, 0.22
53803.0, 1472, 796, 0.22
53804.0, 1510, 817, 0.22
53805.0, 1930, 1044, 0.22
53806.0, 525, 285, 0.22
53807.0, -8888, -8888, 0.22
53808.0, -8888, -8888, 0.22
53809.0, -8888, -8888, 0.22
53810.0, -8888, -8888, 0.22
53811.0, -8888, -8888, 0.22
53812.0, -8888, -8888, 0.22
53813.0, 132, 71, 0.22
53814.0, 2379, 1288, 0.22
53815.0, 2973, 1609, 0.22
53816.0, 3012, 1631, 0.22
53817.0, 3039, 1645, 0.22
53818.0, 3523, 1906, 0.22
53819.0, 3078, 1666, 0.22
53820.0, 3318, 1796, 0.22
53821.0, 3237, 1752, 0.22
53822.0, 3174, 1718, 0.22
53823.0, 3244, 1754, 0.22
53824.0, 3437, 1860, 0.22
53825.0, 3268, 1768, 0.22
53826.0, 3292, 1781, 0.22
53827.0, 1739, 941, 0.22
53828.0, 2324, 1258, 0.22
53829.0, 2433, 1317, 0.22
53830.0, 2040, 1104, 0.22
53831.0, 2011, 1088, 0.22
53832.0, 1908, 1032, 0.22
53833.0, 1596, 864, 0.22
53834.0, 1466, 793, 0.22
53835.0, 1453, 786, 0.22
53836.0, 1523, 825, 0.22
53837.0, 1425, 771, 0.22
53838.0, 1380, 747, 0.22
53839.0, 1357, 734, 0.22
53840.0, 1389, 752, 0.22
53841.0, 1364, 738, 0.22
53842.0, 1434, 776, 0.22
53843.0, 1246, 674, 0.22
53844.0, 1376, 744, 0.22
53845.0, 1321, 715, 0.22
53846.0, 1316, 712, 0.22
53847.0, 1389, 751, 0.22
53848.0, 1342, 726, 0.22
53849.0, 1404, 760, 0.22
53850.0, 1476, 799, 0.22
53851.0, 1454, 787, 0.22
53852.0, 1421, 769, 0.22
53853.0, 1453, 786, 0.22
53854.0, 1646, 891, 0.22
53855.0, 1447, 783, 0.22
53856.0, 1484, 803, 0.22
53857.0, 1536, 831, 0.22
53858.0, 1445, 782, 0.22
53859.0, 1405, 760, 0.22
53860.0, 1500, 812, 0.22
53861.0, 1465, 793, 0.22
53862.0, 1472, 796, 0.22
53863.0, 1480, 801, 0.22
53864.0, 1544, 836, 0.22
53865.0, 1470, 795, 0.22
53866.0, 1473, 797, 0.22
53867.0, 1517, 820, 0.22
53868.0, 1569, 849, 0.22
53869.0, 1558, 843, 0.22
53870.0, 1562, 845, 0.22
53871.0, 1569, 849, 0.22
53872.0, 1695, 917, 0.22
53873.0, 1564, 846, 0.22
53874.0, 1522, 824, 0.22
53875.0, 1637, 886, 0.22
53876.0, 1771, 958, 0.22
53877.0, 1650, 892, 0.22
53878.0, 1585, 857, 0.22
53879.0, 1745, 944, 0.22
53880.0, 1684, 911, 0.22
53881.0, 1771, 958, 0.22
53882.0, 1579, 855, 0.22
53883.0, 1704, 922, 0.22
53884.0, 1691, 915, 0.22
53885.0, 1700, 919, 0.22
53886.0, 1619, 876, 0.22
53887.0, 1696, 918, 0.22
53888.0, 1611, 872, 0.22
53889.0, 1540, 833, 0.22
53890.0, 1602, 867, 0.22
53891.0, 1606, 869, 0.22
53892.0, 1762, 954, 0.22
53893.0, 1669, 903, 0.22
53894.0, 1635, 885, 0.22
53895.0, 1757, 951, 0.22
53896.0, 1839, 995, 0.22
53897.0, 1786, 966, 0.22
53898.0, 1729, 936, 0.22
53899.0, 1856, 1005, 0.22
53900.0, 1834, 993, 0.22
53901.0, 1928, 1043, 0.22
53902.0, 1901, 1028, 0.22
53903.0, 1962, 1062, 0.22
53904.0, 1976, 1070, 0.22
53905.0, 2023, 1095, 0.22
53906.0, 2083, 1128, 0.22
53907.0, 2059, 1115, 0.22
53908.0, 2187, 1183, 0.22
53909.0, 2103, 1138, 0.22
53910.0, 2111, 1142, 0.22
53911.0, 2027, 1097, 0.22
53912.0, 2177, 1178, 0.22
53913.0, 2058, 1113, 0.22
53914.0, 2172, 1175, 0.22
53915.0, 2129, 1152, 0.22
53916.0, 2077, 1124, 0.22
53917.0, 2111, 1142, 0.22
53918.0, 2033, 1100, 0.22
53919.0, 1988, 1076, 0.22
53920.0, 2109, 1141, 0.22
53921.0, 2069, 1120, 0.22
53922.0, 2128, 1151, 0.22
53923.0, 2140, 1158, 0.22
53924.0, 2135, 1156, 0.22
53925.0, 2065, 1117, 0.22
53926.0, 2214, 1198, 0.22
53927.0, 2141, 1158, 0.22
53928.0, 2215, 1198, 0.22
53929.0, 2190, 1186, 0.22
53930.0, 2113, 1143, 0.22
53931.0, 2192, 1186, 0.22
53932.0, 2392, 1295, 0.22
53933.0, 2174, 1176, 0.22
53934.0, 2221, 1202, 0.22
53935.0, 2391, 1294, 0.22
53936.0, 2364, 1279, 0.22
53937.0, 2434, 1317, 0.22
53938.0, 2418, 1308, 0.22
53939.0, 2502, 1354, 0.22
53940.0, 2361, 1278, 0.22
53941.0, 2516, 1362, 0.22
53942.0, 2454, 1328, 0.22
53943.0, 2603, 1409, 0.22
53944.0, 2474, 1338, 0.22
53945.0, 2481, 1342, 0.22
53946.0, 2584, 1398, 0.22
53947.0, 2550, 1380, 0.22
53948.0, 2635, 1426, 0.22
53949.0, 2683, 1452, 0.22
53950.0, 2755, 1490, 0.22
53951.0, 2511, 1359, 0.22
53952.0, 2613, 1414, 0.22
53953.0, 2621, 1419, 0.22
53954.0, 2774, 1501, 0.22
53955.0, 2508, 1358, 0.22
53956.0, 2453, 1328, 0.22
53957.0, 2616, 1416, 0.22
53958.0, 2443, 1322, 0.22
53959.0, 2428, 1314, 0.22
53960.0, 2588, 1401, 0.22
53961.0, 2386, 1292, 0.22
53962.0, 2497, 1351, 0.22
53963.0, 2462, 1332, 0.22
53964.0, 2384, 1290, 0.22
53965.0, 2399, 1299, 0.22
53966.0, 2475, 1339, 0.22
53967.0, 2437, 1319, 0.22
53968.0, 2518, 1363, 0.22
53969.0, 2650, 1434, 0.22
53970.0, 2513, 1361, 0.22
53971.0, 2722, 1474, 0.22
53972.0, 2522, 1365, 0.22
53973.0, 2610, 1412, 0.22
53974.0, 2645, 1432, 0.22
53975.0, 2592, 1403, 0.22
53976.0, 2615, 1415, 0.22
53977.0, 2564, 1388, 0.22
53978.0, 2701, 1462, 0.22
53979.0, 2682, 1452, 0.22
53980.0, 2585, 1399, 0.22
53981.0, 2576, 1395, 0.22
53982.0, 2677, 1449, 0.22
53983.0, 2612, 1414, 0.22
53984.0, 2505, 1356, 0.22
53985.0, 2585, 1399, 0.22
53986.0, 2550, 1380, 0.22
53987.0, 2600, 1408, 0.22
53988.0, 2635, 1427, 0.22
53989.0, 2851, 1544, 0.22
53990.0, 2738, 1481, 0.22
53991.0, 2629, 1423, 0.22
53992.0, 2661, 1440, 0.22
53993.0, 2766, 1497, 0.22
53994.0, 2699, 1461, 0.22
53995.0, 2728, 1476, 0.22
53996.0, 2662, 1441, 0.22
53997.0, 2742, 1484, 0.22
53998.0, 2542, 1376, 0.22
53999.0, 2536, 1373, 0.22
54000.0, 2744, 1485, 0.22
54001.0, 2666, 1443, 0.22
54002.0, 2749, 1488, 0.22
54003.0, 2689, 1456, 0.22
54004.0, 2527, 1368, 0.22
54005.0, 2721, 1473, 0.22
54006.0, 2506, 1357, 0.22
54007.0, 2708, 1466, 0.22
54008.0, 2549, 1379, 0.22
54009.0, 2540, 1375, 0.22
54010.0, 2640, 1429, 0.22
54011.0, 2611, 1413, 0.22
54012.0, 2585, 1399, 0.22
54013.0, 2773, 1500, 0.22
54014.0, 2627, 1421, 0.22
54015.0, 2630, 1424, 0.22
54016.0, 2643, 1431, 0.22
54017.0, 2720, 1473, 0.22
54018.0, 2854, 1545, 0.22
54019.0, 2738, 1482, 0.22
54020.0, 2705, 1464, 0.22
54021.0, 2726, 1476, 0.22
54022.0, 2628, 1423, 0.22
54023.0, 2878, 1558, 0.22
54024.0, 2739, 1483, 0.22
54025.0, 2726, 1476, 0.22
54026.0, 2729, 1477, 0.22
54027.0, 2771, 1500, 0.22
54028.0, 2750, 1489, 0.22
54029.0, 2591, 1403, 0.22
54030.0, 2762, 1495, 0.22
54031.0, 2616, 1416, 0.22
54032.0, 2624, 1420, 0.22
54033.0, 2723, 1474, 0.22
54034.0, 2608, 1412, 0.22
54035.0, 2681, 1451, 0.22
54036.0, 2747, 1487, 0.22
54037.0, 2832, 1533, 0.22
54038.0, 2650, 1434, 0.22
54039.0, 2722, 1474, 0.22
54040.0, 2642, 1430, 0.22
54041.0, 2923, 1583, 0.22
54042.0, 2853, 1544, 0.22
54043.0, 2794, 1512, 0.22
54044.0, 2747, 1487, 0.22
54045.0, 2738, 1483, 0.22
54046.0, 2714, 1469, 0.22
54047.0, 2750, 1489, 0.22
54048.0, 2824, 1529, 0.22
54049.0, 3011, 1630, 0.22
54050.0, 2839, 1537, 0.22
54051.0, 2910, 1575, 0.22
54052.0, 2950, 1597, 0.22
54053.0, 2749, 1488, 0.22
54054.0, 2660, 1440, 0.22
54055.0, 2711, 1468, 0.22
54056.0, 2606, 1411, 0.22
54057.0, 2664, 1442, 0.22
54058.0, 2654, 1437, 0.22
54059.0, 2606, 1411, 0.22
54060.0, 2533, 1372, 0.22
54061.0, 2626, 1421, 0.22
54062.0, 2666, 1444, 0.22
54063.0, 2722, 1473, 0.22
54064.0, 2708, 1467, 0.22
54065.0, 2655, 1437, 0.22
54066.0, 2928, 1586, 0.22
54067.0, 2708, 1466, 0.22
54068.0, 2752, 1489, 0.22
54069.0, 2654, 1437, 0.22
54070.0, 2681, 1452, 0.22
54071.0, 2748, 1488, 0.22
54072.0, 2445, 1323, 0.22
54073.0, 2592, 1403, 0.22
54074.0, 2329, 1261, 0.22
54075.0, 2447, 1325, 0.22
54076.0, 2452, 1328, 0.22
54077.0, 2436, 1319, 0.22
54078.0, 2523, 1366, 0.22
54079.0, 2544, 1377, 0.22
54080.0, 2553, 1382, 0.22
54081.0, 2706, 1465, 0.22
54082.0, 2601, 1408, 0.22
54083.0, 2658, 1439, 0.22
54084.0, 2680, 1451, 0.22
54085.0, 2567, 1389, 0.22
54086.0, 2765, 1497, 0.22
54087.0, 2593, 1404, 0.22
54088.0, 2830, 1532, 0.22
54089.0, 2783, 1506, 0.22
54090.0, 2731, 1479, 0.22
54091.0, 2673, 1447, 0.22
54092.0, 2730, 1478, 0.22
54093.0, 2838, 1536, 0.22
54094.0, 2624, 1420, 0.22
54095.0, 2723, 1474, 0.22
54096.0, 2708, 1466, 0.22
54097.0, 2696, 1460, 0.22
54098.0, 2499, 1353, 0.22
54099.0, 2618, 1418, 0.22
54100.0, 2684, 1453, 0.22
54101.0, 2700, 1462, 0.22
54102.0, 2708, 1466, 0.22
54103.0, 2600, 1407, 0.22
54104.0, 2614, 1415, 0.22
54105.0, 2801, 1517, 0.22
54106.0, 2777, 1503, 0.22
54107.0, 2763, 1496, 0.22
54108.0, 2663, 1442, 0.22
54109.0, 2690, 1457, 0.22
54110.0, 2630, 1424, 0.22
54111.0, 2748, 1488, 0.22
54112.0, 2786, 1509, 0.22
54113.0, 2659, 1440, 0.22
54114.0, 2886, 1563, 0.22
54115.0, 2863, 1550, 0.22
54116.0, 2708, 1466, 0.22
54117.0, 2729, 1477, 0.22
54118.0, 2796, 1514, 0.22
54119.0, 2794, 1513, 0.22
54120.0, 2725, 1475, 0.22
54121.0, 2631, 1425, 0.22
54122.0, 2865, 1552, 0.22
54123.0, 2666, 1444, 0.22
54124.0, 2630, 1425, 0.22
54125.0, 2793, 1512, 0.22
54126.0, 2728, 1477, 0.22
54127.0, 2886, 1562, 0.22
54128.0, 2689, 1456, 0.22
54129.0, 2770, 1500, 0.22
54130.0, 2736, 1481, 0.22
54131.0, 2770, 1500, 0.22
54132.0, 2903, 1571, 0.22
54133.0, 2745, 1486, 0.22
54134.0, 2650, 1435, 0.22
54135.0, 2588, 1401, 0.22
54136.0, 2664, 1442, 0.22
54137.0, 2477, 1341, 0.22
54138.0, 2639, 1429, 0.22
54139.0, 2552, 1382, 0.22
54140.0, 2542, 1377, 0.22
54141.0, 2752, 1490, 0.22
54142.0, 2622, 1420, 0.22
54143.0, 2721, 1474, 0.22
54144.0, 2561, 1387, 0.22
54145.0, 2659, 1440, 0.22
54146.0, 2539, 1375, 0.22
54147.0, 2607, 1411, 0.22
54148.0, 2637, 1428, 0.22
54149.0, 2529, 1369, 0.22
54150.0, 2789, 1511, 0.22
54151.0, 2651, 1435, 0.22
54152.0, 2725, 1476, 0.22
54153.0, 2833, 1534, 0.22
54154.0, 2849, 1543, 0.22
54155.0, 2803, 1517, 0.22
54156.0, 2817, 1526, 0.22
54157.0, 2778, 1504, 0.22
54158.0, 2795, 1514, 0.22
54159.0, 2784, 1508, 0.22
54160.0, 2693, 1458, 0.22
54161.0, 2633, 1426, 0.22
54162.0, 2722, 1474, 0.22
54163.0, 2800, 1516, 0.22
54164.0, 2750, 1489, 0.22
54165.0, 2747, 1487, 0.22
54166.0, 2706, 1465, 0.22
54167.0, 2694, 1459, 0.22
54168.0, 2671, 1447, 0.22
54169.0, 2616, 1417, 0.22
54170.0, 2615, 1416, 0.22
54171.0, 2640, 1429, 0.22
54172.0, 2601, 1409, 0.22
54173.0, 2542, 1377, 0.22
54174.0, 2476, 1340, 0.22
54175.0, 2652, 1436, 0.22
54176.0, 2604, 1410, 0.22
54177.0, 2697, 1461, 0.22
54178.0, 2781, 1506, 0.22
54179.0, 2633, 1425, 0.22
54180.0, 2779, 1505, 0.22
54181.0, 2778, 1505, 0.22
54182.0, 2666, 1444, 0.22
54183.0, 2638, 1428, 0.22
54184.0, 2699, 1461, 0.22
54185.0, 2755, 1492, 0.22
54186.0, 2794, 1513, 0.22
54187.0, 2612, 1415, 0.22
54188.0, 2679, 1451, 0.22
54189.0, 2791, 1511, 0.22
54190.0, 2978, 1613, 0.22
54191.0, 2853, 1544, 0.22
54192.0, 2754, 1492, 0.22
54193.0, 2830, 1532, 0.22
54194.0, 2742, 1485, 0.22
54195.0, 2794, 1513, 0.22
54196.0, 2694, 1459, 0.22
54197.0, 2757, 1493, 0.22
54198.0, 2671, 1446, 0.22
54199.0, 2569, 1391, 0.22
54200.0, 2861, 1549, 0.22
54201.0, 2683, 1453, 0.22
54202.0, 2825, 1530, 0.22
54203.0, 2830, 1532, 0.22
54204.0, 2757, 1493, 0.22
54205.0, 2931, 1587, 0.22
54206.0, 2736, 1482, 0.22
54207.0, 2784, 1508, 0.22
54208.0, 2825, 1529, 0.22
54209.0, 2946, 1595, 0.22
54210.0, 2717, 1472, 0.22
54211.0, 2706, 1466, 0.22
54212.0, 2623, 1421, 0.22
54213.0, 2757, 1493, 0.22
54214.0, 2755, 1492, 0.22
54215.0, 2902, 1572, 0.22
54216.0, 2882, 1560, 0.22
54217.0, 2914, 1578, 0.22
54218.0, 2726, 1476, 0.22
54219.0, 2744, 1487, 0.22
54220.0, 2752, 1490, 0.22
54221.0, 2929, 1586, 0.22
54222.0, 2778, 1505, 0.22
54223.0, 2911, 1576, 0.22
54224.0, 2785, 1509, 0.22
54225.0, 2596, 1406, 0.22
54226.0, 2694, 1459, 0.22
54227.0, 2798, 1515, 0.22
54228.0, 2758, 1494, 0.22
54229.0, 2618, 1418, 0.22
54230.0, 2699, 1462, 0.22
54231.0, 2706, 1466, 0.22
54232.0, 2685, 1454, 0.22
54233.0, 2826, 1531, 0.22
54234.0, 2706, 1465, 0.22
54235.0, 2754, 1491, 0.22
54236.0, 2662, 1442, 0.22
54237.0, 2651, 1436, 0.22
54238.0, 2477, 1341, 0.22
54239.0, 2486, 1347, 0.22
54240.0, 2651, 1436, 0.22
54241.0, 2794, 1514, 0.22
54242.0, 2780, 1506, 0.22
54243.0, 2650, 1436, 0.22
54244.0, 2639, 1430, 0.22
54245.0, 2783, 1508, 0.22
54246.0, 2479, 1343, 0.22
54247.0, 2671, 1447, 0.22
54248.0, 2726, 1476, 0.22
54249.0, 2716, 1471, 0.22
54250.0, 2639, 1429, 0.22
54251.0, 2684, 1454, 0.22
54252.0, 2764, 1497, 0.22
54253.0, 2647, 1434, 0.22
54254.0, 2706, 1466, 0.22
54255.0, 2700, 1463, 0.22
54256.0, 2756, 1493, 0.22
54257.0, 2661, 1441, 0.22
54258.0, 2560, 1387, 0.22
54259.0, 2636, 1428, 0.22
54260.0, 2680, 1451, 0.22
54261.0, 2654, 1438, 0.22
54262.0, 2702, 1464, 0.22
54263.0, 2630, 1424, 0.22
54264.0, 2521, 1365, 0.22
54265.0, 2617, 1417, 0.22
54266.0, 2638, 1429, 0.22
54267.0, 2568, 1391, 0.22
54268.0, 2769, 1500, 0.22
54269.0, 2594, 1406, 0.22
54270.0, 2551, 1382, 0.22
54271.0, 2781, 1506, 0.22
54272.0, 2839, 1538, 0.22
54273.0, 2814, 1523, 0.22
54274.0, 2734, 1481, 0.22
54275.0, 2784, 1509, 0.22
54276.0, 2744, 1486, 0.22
54277.0, 2751, 1490, 0.22
54278.0, 2685, 1455, 0.22
54279.0, 2770, 1501, 0.22
54280.0, 2733, 1480, 0.22
54281.0, 2721, 1473, 0.22
54282.0, 2721, 1474, 0.22
54283.0, 2823, 1529, 0.22
54284.0, 2882, 1562, 0.22
54285.0, 2707, 1466, 0.22
54286.0, 2682, 1453, 0.22
54287.0, 2708, 1467, 0.22
54288.0, 2726, 1477, 0.22
54289.0, 2839, 1538, 0.22
54290.0, 2907, 1574, 0.22
54291.0, 2784, 1508, 0.22
54292.0, 2793, 1513, 0.22
54293.0, 2603, 1410, 0.22
54294.0, 2809, 1522, 0.22
54295.0, 2731, 1481, 0.22
54296.0, 2748, 1489, 0.22
54297.0, 2707, 1467, 0.22
54298.0, 2672, 1448, 0.22
54299.0, 2690, 1457, 0.22
54300.0, 2680, 1452, 0.22
